"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0090068","positive regulation of cell cycle process",244,-0.481343030187077,-1.78954136624218,0.00107181136120043,0.0371949685534591,0.0321482952664681,3065,"tags=34%, list=20%, signal=27%","12530/67628/70235/332110/108911/21781/105837/12034/51810/72290/14056/13874/21802/23980/68142/22410/20670/12448/17701/12567/18148/328440/22038/68298/320209/18392/16319/76843/16175/19385/20133/52679/14211/20878/67141/219114/27214/20873/240641/76044/12443/216021/18591/226419/108961/56150/19363/17702/229841/19362/11799/381293/16176/68549/107995/13605/12532/20135/16906/215387/67052/54141/20460/14219/108907/13614/67849/68612/21926/268697/12534/76464/16534/52276/26934/12704/71819/12235/20877/66468/434175/12978"
"GO:0002449","lymphocyte mediated immunity",234,-0.481632174262655,-1.78414044873071,0.00107874865156419,0.0371949685534591,0.0321482952664681,2755,"tags=27%, list=18%, signal=23%","317757/56532/107823/14972/14998/14784/332579/74732/72544/12258/50909/69582/22042/110557/27060/16174/11622/16193/12628/15216/69583/12721/15510/16190/16185/21938/667277/12983/15223/105855/18173/12261/14347/12479/96935/317677/13036/14997/12984/50908/83430/16176/14190/19264/26909/17131/12268/21926/77777/12480/21948/100504404/20556/16182/12259/16149/12260/14727/26365/12266/12262/11634/22324/140474"
"GO:1902105","regulation of leukocyte differentiation",288,-0.475231839087406,-1.78316303085657,0.00105932203389831,0.0371949685534591,0.0321482952664681,2694,"tags=28%, list=17%, signal=24%","16923/20667/22778/317757/234515/14998/20668/14375/211651/107527/83797/16950/12608/98952/22410/107771/15354/12193/16193/16818/18103/237625/18534/21930/21873/20963/21946/65963/12400/16453/17242/19659/16190/16658/66058/18003/243910/21414/15223/16169/12571/13024/105855/72147/230126/12479/12775/17173/12142/20677/16153/83430/170741/83554/22637/18102/72828/14190/20304/19264/17131/21943/21926/12349/14960/100504404/14087/13386/12977/16149/20308/22177/74039/74614/12522/14727/26365/16878/12262/12978/15001/16409"
"GO:0046849","bone remodeling",90,-0.529423646164091,-1.78287200257975,0.00123456790123457,0.0371949685534591,0.0321482952664681,2249,"tags=30%, list=14%, signal=26%","68588/22042/27060/16193/73737/54525/20963/22041/23892/17242/319939/71982/16847/27273/231633/11555/72828/22339/21943/14563/12349/13386/620235/84506/26365/13040/12978"
"GO:0033628","regulation of cell adhesion mediated by integrin",42,-0.59667584327938,-1.77941922509651,0.00139275766016713,0.0371949685534591,0.0321482952664681,2457,"tags=29%, list=16%, signal=24%","21808/234839/20583/20963/13078/14234/105855/20304/18787/16878/245555/18829"
"GO:0019730","antimicrobial humoral response",77,-0.536843505999771,-1.77680028622835,0.00126742712294043,0.0371949685534591,0.0321482952664681,2003,"tags=42%, list=13%, signal=36%","15331/20315/20085/21333/21946/20300/13214/20568/22041/14465/20292/20303/20306/67405/71856/109648/16854/11535/20296/20304/16365/14038/20308/192200/12945/20305/84506/20297/20311/12796/20309/18829"
"GO:0002703","regulation of leukocyte mediated immunity",198,-0.48619154735781,-1.77603018559378,0.00109769484083425,0.0371949685534591,0.0321482952664681,2219,"tags=24%, list=14%, signal=21%","22042/110557/16174/11622/16193/15216/237625/69583/20963/16414/15510/16453/11541/16190/14825/56200/21938/15223/105855/14347/12479/96935/68891/15368/14997/83430/24088/16176/20296/19264/17131/21926/77777/12480/100504404/16182/19204/22177/14727/20311/26365/16590/12266/13421/16409/22324/140474"
"GO:1902107","positive regulation of leukocyte differentiation",174,-0.48893390435593,-1.77296494092741,0.00112233445566779,0.0371949685534591,0.0321482952664681,2020,"tags=22%, list=13%, signal=19%","16193/16818/237625/18534/20963/12400/17242/16190/18003/243910/16169/105855/72147/230126/12479/12775/20677/16153/83430/22637/20304/19264/21943/21926/12349/14960/100504404/13386/12977/16149/20308/22177/74614/12522/14727/16878/12978/16409"
"GO:1903708","positive regulation of hemopoiesis",174,-0.48893390435593,-1.77296494092741,0.00112233445566779,0.0371949685534591,0.0321482952664681,2020,"tags=22%, list=13%, signal=19%","16193/16818/237625/18534/20963/12400/17242/16190/18003/243910/16169/105855/72147/230126/12479/12775/20677/16153/83430/22637/20304/19264/21943/21926/12349/14960/100504404/13386/12977/16149/20308/22177/74614/12522/14727/16878/12978/16409"
"GO:0060326","cell chemotaxis",233,-0.478621803219814,-1.7724741360001,0.00107991360691145,0.0371949685534591,0.0321482952664681,1979,"tags=27%, list=13%, signal=24%","20315/277360/14172/20085/21930/97165/20963/18606/20300/20563/17390/13618/12721/16414/22329/23892/17242/12927/14825/13052/21828/70045/15235/20292/18003/20303/18591/16948/20306/105855/54199/12261/18595/16854/16803/12775/83430/16176/20296/22339/20304/330122/15200/13614/20310/21943/20201/18787/28240/12977/16149/20308/20305/20297/20311/17395/16590/20309/12978/232983/16409/18829/22324"
"GO:0009123","nucleoside monophosphate metabolic process",70,-0.542134230539225,-1.76955297420745,0.00127877237851662,0.0371949685534591,0.0321482952664681,4603,"tags=54%, list=29%, signal=39%","108147/14923/22436/237823/109674/56749/331487/110074/22271/54391/21915/11717/11637/14450/72090/13178/11564/56524/11534/69719/18103/11821/229949/11565/99586/23917/11639/231327/80914/22247/22171/381101/72269/18102/78801/21877/320685/11636"
"GO:0070098","chemokine-mediated signaling pathway",45,-0.583969541399857,-1.76657992514099,0.00136612021857923,0.0371949685534591,0.0321482952664681,1979,"tags=40%, list=13%, signal=35%","20315/69942/20300/20563/20292/17480/20303/20306/54199/13349/12775/20296/20304/13614/20308/20305/232983/18829"
"GO:0031960","response to corticosteroid",143,-0.497759424295012,-1.76459238541858,0.00115473441108545,0.0371949685534591,0.0321482952664681,2123,"tags=28%, list=14%, signal=24%","13684/69719/12193/20277/76854/16193/18534/20278/11898/20276/14718/13078/16323/14573/11839/21823/20607/22229/11535/22171/16153/12038/232345/20317/20296/11670/54140/16181/13614/20310/74747/13058/21926/94180/18491/109731/19204/12737/14619/22044"
"GO:0045637","regulation of myeloid cell differentiation",188,-0.483934597127229,-1.7621902382303,0.00110864745011086,0.0371949685534591,0.0321482952664681,1949,"tags=22%, list=12%, signal=19%","18103/237625/15526/21930/97165/16909/21873/15469/16323/19659/16658/20259/18003/17480/12571/16948/105855/72147/83430/170741/83554/18102/72828/12985/20304/23871/21943/21926/12349/13386/12977/16149/20308/22177/74614/14727/26365/16878/12262/12978/16409"
"GO:0002573","myeloid leukocyte differentiation",237,-0.475004333164434,-1.76138851413424,0.00107874865156419,0.0371949685534591,0.0321482952664681,1985,"tags=22%, list=13%, signal=20%","14734/18103/100040462/237625/73737/21930/21873/12156/22041/19659/108670/16658/71982/27999/18003/12571/17986/72147/19152/272382/12775/83430/170741/22402/24088/83554/18102/72828/12985/22339/20304/12981/21943/21926/12349/56419/13386/17082/77125/12977/16149/20308/24108/22177/74614/620235/14727/26365/16878/16590/12262/12978/16409"
"GO:0002820","negative regulation of adaptive immune response",43,-0.587233603793867,-1.75470834801803,0.00139082058414465,0.0371949685534591,0.0321482952664681,2093,"tags=40%, list=13%, signal=34%","11622/15216/19720/16453/16190/15223/105855/96935/17173/19264/17131/11687/17082/77125/14727/26365/140474"
"GO:0140013","meiotic nuclear division",158,-0.489891459514114,-1.7522523844573,0.00113636363636364,0.0371949685534591,0.0321482952664681,1648,"tags=32%, list=11%, signal=29%","17771/12448/17701/75033/328440/72787/16319/14211/20878/67121/12877/67141/381678/71846/219114/72634/19366/268465/14748/69928/66197/12316/110958/17702/12442/229841/69716/21973/14841/234396/19362/11799/72415/22137/192199/68549/107995/214901/237911/215387/105988/67052/623474/18817/60530/76464/19361/14087/66977/66468/16878"
"GO:0071622","regulation of granulocyte chemotaxis",49,-0.57095740851415,-1.75105297868772,0.00136425648021828,0.0371949685534591,0.0321482952664681,1827,"tags=37%, list=12%, signal=33%","21930/20563/17242/21828/105855/12261/16803/12775/83430/16176/20296/20304/13614/12977/16149/12978/232983/18829"
"GO:0098659","inorganic cation import across plasma membrane",90,-0.519482931780519,-1.74939593575024,0.00123456790123457,0.0371949685534591,0.0321482952664681,2061,"tags=31%, list=13%, signal=27%","20277/330953/69806/20278/20276/193034/279561/98660/11931/100040591/11936/277973/18436/246788/211480/16516/238384/16520/11555/16819/16515/236727/20271/72027/16534/28240/20537/16514"
"GO:0099587","inorganic ion import across plasma membrane",90,-0.519482931780519,-1.74939593575024,0.00123456790123457,0.0371949685534591,0.0321482952664681,2061,"tags=31%, list=13%, signal=27%","20277/330953/69806/20278/20276/193034/279561/98660/11931/100040591/11936/277973/18436/246788/211480/16516/238384/16520/11555/16819/16515/236727/20271/72027/16534/28240/20537/16514"
"GO:0045930","negative regulation of mitotic cell cycle",221,-0.473522625772389,-1.74462325887912,0.00109289617486339,0.0371949685534591,0.0321482952664681,1866,"tags=21%, list=12%, signal=19%","12162/18392/16319/76843/52679/67141/16323/219114/12228/66442/12443/268465/56150/68014/215378/26427/12021/269582/13924/229841/69716/12649/14841/217011/11799/22137/70385/107995/67052/20460/18817/12189/21926/268697/12534/12236/208628/76464/71007/52276/67629/66977/77011/12235/20877/66468/434175"
"GO:0045132","meiotic chromosome segregation",78,-0.527534663256738,-1.74406797851826,0.00127713920817369,0.0371949685534591,0.0321482952664681,1648,"tags=31%, list=11%, signal=28%","14211/20878/12877/67141/381678/71846/219114/12316/110958/12442/229841/69716/21973/14841/72415/22137/237911/215387/105988/67052/18817/76464/66977/66468"
"GO:0002275","myeloid cell activation involved in immune response",73,-0.529933047764816,-1.73928734712161,0.00128369704749679,0.0371949685534591,0.0321482952664681,2061,"tags=26%, list=13%, signal=23%","20277/237625/20963/16414/11541/16190/209558/70045/16803/68891/15368/21926/94176/77125/19204/22177/16590/13421/16409"
"GO:0098739","import across plasma membrane",159,-0.485241843078862,-1.73788280270644,0.00113378684807256,0.0371949685534591,0.0321482952664681,1947,"tags=27%, list=12%, signal=24%","330953/69806/20278/20512/20276/193034/279561/56643/98660/11931/11606/20509/100040591/11936/277973/11988/30805/20539/18436/50934/105727/26457/246788/211480/16516/11989/238384/16520/11555/76257/16819/16515/236727/20271/69354/21926/72027/16534/28240/20510/20537/56774/16514"
"GO:0051276","chromosome organization",496,-0.448050310169535,-1.7309459945471,0.00102354145342886,0.0371949685534591,0.0321482952664681,1970,"tags=21%, list=13%, signal=19%","100088/72787/12466/68298/320209/12462/16319/97165/327762/59126/19384/14211/16580/12877/67141/21969/381678/245474/208084/73420/71846/545725/219114/30877/218973/79456/234344/100041286/101994/56505/66442/76044/19366/98956/56150/67177/59014/68014/21335/224171/68147/243529/56742/72155/229841/381318/69716/21973/51944/14841/233406/52530/73804/11799/381293/72415/22137/18140/68549/70385/107995/237911/12173/60411/16571/215387/18005/105988/67052/54141/102920/108907/18817/67849/68612/12615/16551/218977/268697/71988/12534/26886/12236/208628/76464/70645/19361/70218/72119/110033/52276/67629/100502766/72107/26934/223970/12704/209737/66977/54392/71819/12235/20877/66468/434175/15364"
"GO:0007051","spindle organization",198,-0.473508608067689,-1.72970012670295,0.00109769484083425,0.0371949685534591,0.0321482952664681,1970,"tags=24%, list=13%, signal=21%","100088/22350/66617/16319/19385/20878/16580/233064/67141/219072/73420/219114/100041286/16765/66442/21335/12316/56742/73847/12442/229841/51944/233406/11799/18140/107995/16571/18005/105988/69885/67052/54141/20460/18817/16551/218977/268697/26886/72119/52276/100502766/26934/209737/66977/71819/20877/66468/434175"
"GO:0002456","T cell mediated immunity",116,-0.500315030717547,-1.72719771300539,0.00120048019207683,0.0371949685534591,0.0321482952664681,1017,"tags=17%, list=6%, signal=16%","105855/18173/14347/12479/13036/14997/83430/16176/19264/17131/77777/12480/21948/100504404/20556/16182/14727/26365/11634/140474"
"GO:0002697","regulation of immune effector process",322,-0.456863331399386,-1.72061518536395,0.00105932203389831,0.0371949685534591,0.0321482952664681,2529,"tags=27%, list=16%, signal=23%","18673/16950/56228/21808/332579/55991/72544/12258/22042/110557/16174/12363/11622/16193/22160/12628/15216/20361/237625/20085/21929/69583/18534/27056/20963/21946/16414/15510/16453/11541/16190/14825/209558/56200/13844/21938/243910/15223/18784/17174/16164/105855/12261/230126/19260/14347/12479/16854/96935/16803/68891/19662/12775/17173/15368/14997/16153/83430/232345/24088/16176/20296/14190/19264/17131/21926/77777/12480/100504404/16182/16792/77125/16149/19204/22177/15558/14727/20311/26365/16590/12266/13421/11801/16409/22324/140474"
"GO:0090307","mitotic spindle assembly",75,-0.524031524637331,-1.71961281914771,0.00129032258064516,0.0371949685534591,0.0321482952664681,704,"tags=27%, list=4%, signal=26%","100088/16319/16580/73420/100041286/233406/11799/18140/107995/16571/18005/18817/16551/72119/52276/100502766/26934/209737/71819/20877"
"GO:0002699","positive regulation of immune effector process",216,-0.467342122183439,-1.71939346069299,0.00109289617486339,0.0371949685534591,0.0321482952664681,2219,"tags=30%, list=14%, signal=26%","15018/21898/21939/100689/12034/317757/107823/14972/18673/332579/55991/72544/22042/110557/16174/12363/16193/20361/237625/20085/69583/18534/27056/20963/16414/15510/11541/16190/14825/209558/56200/13844/243910/18784/16164/230126/19260/12479/16803/68891/19662/12775/14997/16153/83430/24088/16176/20296/19264/21926/77777/12480/100504404/16182/16792/77125/16149/19204/22177/15558/16590/12266/16409/22324"
"GO:0001906","cell killing",159,-0.47908310764855,-1.7158254295771,0.00113378684807256,0.0371949685534591,0.0321482952664681,2238,"tags=26%, list=14%, signal=23%","69582/110557/16174/20277/12628/15331/20315/20085/21333/20963/21946/20300/12721/14825/20292/105855/67405/12479/16854/13036/14997/83430/20296/14190/19264/77777/12480/100504404/17105/22177/84506/20297/20311/26365/12796/12266/13421/11801/16409/18829/22324/140474"
"GO:0010389","regulation of G2/M transition of mitotic cell cycle",109,-0.501691088862214,-1.71341634063269,0.00121951219512195,0.0371949685534591,0.0321482952664681,1851,"tags=22%, list=12%, signal=20%","18392/76843/20133/67141/12443/12571/216021/19363/26427/12021/269582/12649/381293/12532/16906/18817/12189/268697/12534/108000/71007/77011/20877/434175"
"GO:0051384","response to glucocorticoid",128,-0.49077921166514,-1.70692918029944,0.001194743130227,0.0371949685534591,0.0321482952664681,2123,"tags=27%, list=14%, signal=23%","13684/69719/12193/16193/18534/11898/14718/13078/14573/11839/21823/20607/22229/11535/22171/16153/12038/232345/20317/20296/11670/54140/16181/13614/20310/74747/21926/94180/18491/109731/19204/12737/14619/22044"
"GO:0002250","adaptive immune response",334,-0.450885303036262,-1.70470457304152,0.00104931794333683,0.0371949685534591,0.0321482952664681,2755,"tags=28%, list=18%, signal=23%","317757/56532/107823/72049/14972/14998/18673/16950/332579/74732/72544/94185/18034/12258/64435/50909/22042/110557/27060/16174/11622/12518/16193/12628/15216/21929/19720/69583/21682/20963/11658/99571/15510/16453/16190/13844/16185/21938/667277/12983/243910/68279/67664/15223/105855/18173/12261/14347/12479/96935/317677/13036/12775/17173/12142/14997/12984/50908/83430/22637/16176/14190/22339/11513/19264/26909/17131/12268/21926/18751/77777/12480/21948/100504404/20556/16182/11687/12259/17082/77125/208154/16149/12516/12260/14727/26365/230405/17476/12266/12262/11634/16071/140474"
"GO:0006260","DNA replication",256,-0.456927243081276,-1.70304913358675,0.00107411385606874,0.0371949685534591,0.0321482952664681,3270,"tags=32%, list=21%, signal=26%","14198/104806/18972/19704/17295/22059/193838/26398/332110/245688/107951/19076/12301/13874/12144/216156/72749/68142/80905/12448/21853/106344/22687/18148/328440/16193/69263/26419/320209/17220/18392/19075/76843/327762/20133/52679/57441/67141/21969/57753/69237/218973/18968/18969/79456/27214/56505/212377/27221/268465/70024/69928/18591/108961/16881/22036/67177/107373/77782/217578/12021/12544/69270/110749/214901/26909/17219/101612/17215/18973/12189/21877/17216/12428/71988/12534/17218/19361/72107/223970/77011/68026"
"GO:0002709","regulation of T cell mediated immunity",84,-0.508708619214824,-1.70034831440153,0.00125628140703518,0.0371949685534591,0.0321482952664681,2215,"tags=25%, list=14%, signal=22%","110557/11622/16193/15216/15510/21938/105855/14347/12479/14997/83430/16176/19264/17131/77777/12480/100504404/16182/14727/26365/140474"
"GO:1901988","negative regulation of cell cycle phase transition",250,-0.455316303112501,-1.69264000245834,0.00107642626480086,0.0371949685534591,0.0321482952664681,1900,"tags=20%, list=12%, signal=18%","208266/18392/16319/76843/327762/52679/20878/67141/16323/28114/219114/70045/66442/12443/268465/56150/67177/68014/26427/12021/269582/13924/229841/69716/12649/14841/13555/11799/22137/70385/107995/67052/20460/18817/12189/268697/12534/12236/208628/56419/76464/19361/71007/52276/67629/66977/77011/12235/20877/66468/434175"
"GO:0010948","negative regulation of cell cycle process",290,-0.451166761085504,-1.69166588442079,0.00106044538706257,0.0371949685534591,0.0321482952664681,2855,"tags=27%, list=18%, signal=22%","668216/66209/28000/105837/19650/56292/117229/56275/211651/14056/12144/14199/77065/118454/21853/18148/12193/76854/208266/12162/18392/16319/76843/327762/12449/52679/20878/67141/16323/28114/219114/79456/70045/66442/12443/268465/108961/56150/67177/68014/26427/12021/269582/13924/229841/69716/12649/14841/13555/11799/22137/70385/107995/214901/18005/67052/20460/18817/12189/268697/12534/12236/208628/56419/76464/19361/71007/52276/67629/100502766/66977/77011/12235/20877/66468/434175/16878"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",263,-0.452589202368049,-1.69107391826083,0.00106382978723404,0.0371949685534591,0.0321482952664681,2755,"tags=28%, list=18%, signal=23%","317757/56532/107823/72049/14972/14998/18673/16950/332579/74732/72544/18034/12258/50909/22042/110557/27060/16174/11622/16193/12628/15216/21929/69583/15510/16453/16190/13844/16185/21938/667277/12983/243910/15223/105855/18173/12261/14347/12479/96935/317677/13036/12775/17173/14997/12984/50908/83430/16176/14190/22339/19264/26909/17131/12268/21926/77777/12480/21948/100504404/20556/16182/12259/17082/77125/16149/12260/14727/26365/12266/12262/11634/140474"
"GO:0030316","osteoclast differentiation",106,-0.494543550235275,-1.69074389342662,0.00121802679658952,0.0371949685534591,0.0321482952664681,2219,"tags=27%, list=14%, signal=24%","22042/27060/14734/73737/21930/21873/12156/22041/16658/71982/18003/83430/170741/22402/83554/72828/20304/21943/21926/12349/13386/12977/20308/22177/74614/620235/14727/26365/12978"
"GO:0033627","cell adhesion mediated by integrin",81,-0.507706875532963,-1.68904093635771,0.00126103404791929,0.0371949685534591,0.0321482952664681,2457,"tags=28%, list=16%, signal=24%","21808/107581/234839/20583/100952/213119/246707/319480/20963/16414/13078/22329/16401/14234/114249/105855/16407/20304/18787/16878/245555/16409/18829"
"GO:0001909","leukocyte mediated cytotoxicity",103,-0.494315732900001,-1.68446562471462,0.00122399020807834,0.0371949685534591,0.0321482952664681,1017,"tags=17%, list=6%, signal=16%","105855/12479/13036/14997/83430/20296/19264/77777/12480/100504404/22177/20311/26365/13421/16409/22324/140474"
"GO:0022409","positive regulation of cell-cell adhesion",266,-0.449536254637135,-1.68004072564687,0.00106382978723404,0.0371949685534591,0.0321482952664681,2755,"tags=29%, list=18%, signal=24%","317757/238871/72049/14998/20668/107527/27050/12144/83797/234839/22410/11534/20339/22042/100952/16193/16818/246707/12162/16451/18534/16175/20963/14726/13643/12721/16414/99571/12400/15510/16453/22329/76088/17242/16190/16401/243910/13641/12550/105855/230126/19260/14347/12479/12775/74015/20344/20677/83430/83554/22637/16176/20296/20304/23871/78317/19264/17131/21943/14961/21926/14960/70417/12480/100504404/26367/11687/16149/19204/15558/12522/14727/26365/15002/15001/18829/22324"
"GO:0007159","leukocyte cell-cell adhesion",329,-0.445226642171359,-1.67961698893194,0.00105374077976818,0.0371949685534591,0.0321482952664681,2020,"tags=26%, list=13%, signal=24%","107527/27050/12144/83797/16950/12608/20868/22410/94185/11534/20339/22042/16193/12628/15216/20315/16818/20354/22350/12162/18534/16175/11898/20963/20300/13643/12721/16414/12400/15510/16453/22329/76088/17242/16190/16401/243910/15223/13641/18784/76905/105855/230126/434215/19260/14347/319655/12479/16854/57783/68891/12775/17173/74015/20344/20677/83430/22637/16176/20296/14190/20304/23871/78317/19264/17131/100039795/21943/14961/21926/14960/20201/12480/100504404/16792/208154/16149/108078/19204/12522/14727/26365/15002/15001/16409/18829/22324"
"GO:1903706","regulation of hemopoiesis",366,-0.440499482396026,-1.67658235086535,0.00104602510460251,0.0371949685534591,0.0321482952664681,2694,"tags=25%, list=17%, signal=21%","234515/14998/20668/14375/211651/107527/83797/16950/12608/16418/98952/22410/107771/15354/20583/12193/16193/16818/18103/237625/15526/18534/21930/97165/16909/21873/20963/21946/65963/12400/16453/15469/16323/17242/19659/16190/16658/20259/66058/18003/243910/21414/15223/16169/17480/12571/13024/16948/105855/72147/230126/12479/12775/17173/12142/20677/16153/83430/170741/83554/22637/18102/72828/12985/14190/20304/23871/19264/17131/21943/21926/12349/14960/100504404/14087/13386/12977/16149/20308/22177/74039/74614/12522/620235/14727/26365/16878/12262/12978/15001/16409"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",218,-0.451812954407527,-1.6640567815931,0.00108932461873638,0.0371949685534591,0.0321482952664681,2755,"tags=28%, list=18%, signal=23%","317757/72049/14998/20668/107527/27050/12144/83797/22410/11534/20339/22042/16193/16818/18534/16175/20963/13643/12721/16414/12400/15510/16453/22329/76088/17242/16190/16401/243910/13641/105855/230126/19260/14347/12479/12775/74015/20344/20677/83430/22637/16176/20296/20304/23871/78317/19264/21943/14961/21926/14960/12480/100504404/16149/19204/12522/14727/15002/15001/18829/22324"
"GO:0045787","positive regulation of cell cycle",318,-0.441429511206465,-1.66243821771053,0.00105932203389831,0.0371949685534591,0.0321482952664681,3090,"tags=30%, list=20%, signal=24%","22059/12530/67628/267019/70235/332110/56312/108911/21781/105837/12034/51810/72290/14056/13874/21802/21808/23980/68142/22410/20670/12448/17701/22687/12567/18148/13684/328440/22038/68298/320209/18392/16319/76843/16175/19385/20133/52679/14211/20878/67141/219114/27214/20873/240641/76044/15375/12443/216021/18591/226419/108961/56150/19363/230126/56742/12021/17702/229841/12649/16153/19362/11799/381293/16176/68549/107995/13605/12532/20135/16906/215387/67052/54141/20460/14219/108907/13614/67849/12189/68612/21926/268697/12534/76464/16534/52276/26934/12704/71819/12235/20877/66468/434175/12978"
"GO:0044772","mitotic cell cycle phase transition",412,-0.433082092216554,-1.66190011337479,0.0010351966873706,0.0371949685534591,0.0321482952664681,2864,"tags=25%, list=18%, signal=21%","21781/66209/105837/12034/19650/72290/67655/67045/18671/14056/13871/54124/12144/83797/14199/68142/22410/12122/107771/12448/118454/12567/13684/12193/328440/100088/18392/16319/18669/76843/59126/12449/20133/14726/52679/19192/67121/83383/67141/16323/15904/219114/27214/66442/12443/13557/12571/216021/56150/68014/19363/26427/21335/66197/12021/269582/13924/12442/229841/69716/12649/14841/106795/14235/13555/11799/18008/381293/22137/70385/107995/12532/20135/16906/67052/20460/18817/67849/18973/12189/12428/68612/268697/12534/27375/12236/208628/76464/108000/71007/52276/67629/12704/66977/77011/12322/12235/24108/20877/66468/404710/434175"
"GO:0051225","spindle assembly",133,-0.471887104453242,-1.65430667903025,0.00117508813160987,0.0371949685534591,0.0321482952664681,1637,"tags=22%, list=10%, signal=20%","20878/16580/67141/219072/73420/219114/100041286/12316/12442/229841/233406/11799/18140/107995/16571/18005/67052/54141/20460/18817/16551/72119/52276/100502766/26934/209737/71819/20877/66468"
"GO:0001894","tissue homeostasis",249,-0.441892998402658,-1.64292450699167,0.00107411385606874,0.0371949685534591,0.0321482952664681,2380,"tags=22%, list=15%, signal=19%","12741/75124/17300/14062/22042/27060/16193/12818/11539/73737/22346/21873/20963/279561/12721/22041/12815/319939/74155/108670/13052/12824/71982/231162/17986/11304/27273/17196/231633/19662/11668/16154/11555/114304/72828/12062/22339/14219/100039795/21943/12349/27375/13386/12977/12839/20510/12516/620235/84506/26365/18260/13040/12978/20927/140474"
"GO:0060249","anatomical structure homeostasis",249,-0.441892998402658,-1.64292450699167,0.00107411385606874,0.0371949685534591,0.0321482952664681,2380,"tags=22%, list=15%, signal=19%","12741/75124/17300/14062/22042/27060/16193/12818/11539/73737/22346/21873/20963/279561/12721/22041/12815/319939/74155/108670/13052/12824/71982/231162/17986/11304/27273/17196/231633/19662/11668/16154/11555/114304/72828/12062/22339/14219/100039795/21943/12349/27375/13386/12977/12839/20510/12516/620235/84506/26365/18260/13040/12978/20927/140474"
"GO:0050867","positive regulation of cell activation",318,-0.435973026314839,-1.64188891416848,0.00105932203389831,0.0371949685534591,0.0321482952664681,1871,"tags=20%, list=12%, signal=18%","69583/18534/16175/21333/20963/14726/56193/13643/12721/12400/15510/16453/22329/76088/17242/16190/19116/13844/243910/16169/13641/17480/18591/105855/230126/19260/12479/16803/12775/74015/20344/20677/16153/83430/22637/16176/20296/20304/78317/19264/14219/21943/14961/21926/14960/77777/12480/16534/100504404/17082/77125/16149/22177/12522/84506/14727/171284/15002/12978/171283/15001/18829/22324"
"GO:0002687","positive regulation of leukocyte migration",127,-0.473063724606342,-1.64135929593073,0.00119760479041916,0.0371949685534591,0.0321482952664681,1606,"tags=24%, list=10%, signal=22%","12721/76088/17242/21828/16401/18003/20306/105855/12261/14347/16854/16803/12775/17173/20344/83430/24088/16176/20296/22339/20304/13614/18787/12977/16149/19204/20297/17395/12978/232983/18829"
"GO:1904018","positive regulation of vasculature development",156,-0.459493291937127,-1.64096188822417,0.00113895216400911,0.0371949685534591,0.0321482952664681,2175,"tags=25%, list=14%, signal=22%","15234/100952/15277/20315/14172/246707/16451/73230/16175/11489/16414/13078/23892/17242/14465/20292/14234/76905/16854/11535/13036/15368/14066/16153/16176/22339/20304/23871/12189/13058/18751/12654/18787/20319/17395/12796/15364/12266/223780"
"GO:0002696","positive regulation of leukocyte activation",297,-0.43654963788962,-1.64004037978488,0.00105820105820106,0.0371949685534591,0.0321482952664681,1871,"tags=20%, list=12%, signal=18%","69583/18534/16175/21333/20963/13643/12721/12400/15510/16453/22329/76088/17242/16190/19116/13844/243910/16169/13641/17480/105855/230126/19260/12479/16803/12775/74015/20677/16153/83430/22637/16176/20296/20304/78317/19264/21943/14961/21926/14960/77777/12480/16534/100504404/17082/77125/16149/22177/12522/84506/14727/171284/15002/12978/171283/15001/18829/22324"
"GO:0070661","leukocyte proliferation",285,-0.437569427590242,-1.63974646960516,0.00105932203389831,0.0371949685534591,0.0321482952664681,2368,"tags=25%, list=15%, signal=22%","12122/94185/19171/11534/22042/27060/15201/11622/12518/16193/20315/69583/16175/20666/21333/20963/12721/16414/15510/16453/22329/76088/23892/23917/209558/19116/13844/21938/12983/15223/13641/18784/17480/17986/105855/18173/230126/434215/19260/14962/12479/16854/12775/16153/12984/83430/22637/16176/20304/78317/12981/19264/21943/94176/14960/12480/21948/20556/16792/14419/77125/12977/208154/21942/16149/22177/74614/14727/26365/16590/12978/16409"
"GO:0050727","regulation of inflammatory response",292,-0.435852753185717,-1.63655879785583,0.00105820105820106,0.0371949685534591,0.0321482952664681,2175,"tags=23%, list=14%, signal=20%","15234/12363/11622/76854/16193/20361/11539/16678/237625/20085/21929/353187/64339/21930/319197/21333/21946/13618/11690/11606/17242/11541/209558/64292/17127/11988/21938/207728/333654/18784/13024/14347/109648/57783/16803/12775/58203/16153/16154/22402/24088/30955/16176/20304/23871/21943/16365/21926/217166/20201/16534/14087/18787/11687/17082/77125/15558/100340/52033/84506/13040/381463/12266/12978/83490/13421/232983"
